product_id,skin_tone,hydration_mean,hydration_count,breakouts_irritation_mean,breakouts_irritation_count,scent_mean,scent_count,packaging_mean,packaging_count,price_value_mean,price_value_count,texture_application_mean,texture_application_count,hydration_overall,breakouts_irritation_overall,scent_overall,packaging_overall,price_value_overall,texture_application_overall,hydration_delta,breakouts_irritation_delta,scent_delta,packaging_delta,price_value_delta,texture_application_delta,product_name,low_confidence,flagged,breakouts_flagged
P377561,light,0.7764337927104138,81,0.7050272840618467,76,0.44150058762170374,6,0.7260281528933379,23,0.6164401843773455,33,0.6548350992927547,17,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.6578310517882943,0.66351635189392,0.0728013172943367,-0.06478395109597412,-0.07316011576913295,0.035636810590386925,-0.04139086741094877,-0.008681252601165257,FIRMx Exfoliating Peel Gel,True,False,False
P377561,lightMedium,0.629529470314229,58,0.839698270988828,56,0.4045884609222412,3,0.428530751022562,6,0.6480042244477843,26,0.6055117106996477,10,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.6578310517882943,0.66351635189392,-0.07410300510184809,0.0698870358310072,-0.11007224246859548,-0.26186059128038897,-0.009826827340509992,-0.05800464119427229,FIRMx Exfoliating Peel Gel,True,True,False
P377561,medium,0.6948197608192762,9,0.8571905888384208,8,,0,0.5480242259800434,2,0.40284254821017385,4,0.9938498139381409,1,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.6578310517882943,0.66351635189392,-0.008812714596800886,0.08737935368060001,,-0.14236711632290755,-0.2549885035781204,0.33033346204422087,FIRMx Exfoliating Peel Gel,True,True,False
P377561,mediumTan,0.35155835532350466,10,0.8251342591312196,9,,0,0.3265027742212017,3,0.44667680920766933,7,0.34790103510022163,4,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.6578310517882943,0.66351635189392,-0.35207412009257244,0.05532302397339883,,-0.36388856808174924,-0.21115424258062493,-0.31561531679369836,FIRMx Exfoliating Peel Gel,True,True,False
P377561,rich,0.1960527002811432,1,0.988590657711029,1,,0,,0,0.9948623776435852,1,0.9926619529724121,1,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.6578310517882943,0.66351635189392,-0.5075797751349339,0.21877942255320826,,,0.33703132585529094,0.3291456010784921,FIRMx Exfoliating Peel Gel,True,True,True
P377561,tan,0.644785315108796,3,0.6636299050102631,3,,0,0.9904624819755554,1,0.5052082904536898,3,0.018451447365805507,2,0.7036324754160771,0.7698112351578208,0.5146607033908367,0.690391342302951,0.6578310517882943,0.66351635189392,-0.0588471603072811,-0.1061813301475577,,0.30007113967260446,-0.1526227613346045,-0.6450649045281145,FIRMx Exfoliating Peel Gel,True,True,False
P377576,fair,0.9875460267066956,1,0.9910730719566345,1,0.9871216416358948,1,,0,0.8139020204544067,1,0.9362553358078003,1,0.7398895998485386,0.8008101024897769,0.9871216416358948,0.6836268901824951,0.9432417899370193,0.9575223565101624,0.24765642685815692,0.1902629694668576,0.0,,-0.1293397694826126,-0.021267020702362083,Repairwear Laser Focus Wrinkle Correcting Eye Cream,True,True,True
P377576,light,0.6479971943578372,3,0.9558111131191254,2,,0,0.6836268901824951,1,,0,0.9366764724254608,2,0.7398895998485386,0.8008101024897769,0.9871216416358948,0.6836268901824951,0.9432417899370193,0.9575223565101624,-0.09189240549070143,0.15500101062934846,,0.0,,-0.02084588408470156,Repairwear Laser Focus Wrinkle Correcting Eye Cream,True,True,True
P377576,lightMedium,0.8885770179331303,4,0.9891149997711182,1,,0,,0,0.9890057444572449,2,0.9890017509460449,2,0.7398895998485386,0.8008101024897769,0.9871216416358948,0.6836268901824951,0.9432417899370193,0.9575223565101624,0.14868741808459163,0.18830489728134125,,,0.045763954520225525,0.031479394435882546,Repairwear Laser Focus Wrinkle Correcting Eye Cream,True,True,True
P377576,medium,,0,,0,,0,,0,0.9810536503791809,1,,0,0.7398895998485386,0.8008101024897769,0.9871216416358948,0.6836268901824951,0.9432417899370193,0.9575223565101624,,,,,0.03781186044216156,,Repairwear Laser Focus Wrinkle Correcting Eye Cream,True,False,False
P377576,mediumTan,0.456525158486329,2,0.456525158486329,2,,0,,0,,0,,0,0.7398895998485386,0.8008101024897769,0.9871216416358948,0.6836268901824951,0.9432417899370193,0.9575223565101624,-0.2833644413622096,-0.3442849440034479,,,,,Repairwear Laser Focus Wrinkle Correcting Eye Cream,True,True,True
P377577,deep,0.993026614189148,1,,0,,0,,0,,0,,0,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,0.23921172972361893,,,,,,Moisture Surge Overnight Face Mask,True,True,False
P377577,fair,0.7883229520360845,46,0.6510326617589111,17,0.7473714892855949,9,0.7807812079787254,5,0.5495803813849177,7,0.8017901098723278,19,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,0.03450806757055547,-0.008427084980214938,0.008327128701946851,0.07833958497414217,-0.06974880140097361,0.040170336277099095,Moisture Surge Overnight Face Mask,True,False,False
P377577,fairLight,0.7161744464926111,12,0.8040171483444283,8,,0,0.032683730125427246,1,0.9819890260696411,1,0.5940828801132738,5,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,-0.03764043797291794,0.14455740160530228,,-0.669757892879156,0.3626598432837498,-0.16753689348195488,Moisture Surge Overnight Face Mask,True,True,False
P377577,light,0.7406237530541948,39,0.7697894761302307,17,0.9094711691141129,4,0.9761182069778442,2,0.7196003909089735,7,0.8354449852962386,11,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,-0.013191131411334212,0.11032972939110475,0.17042680853046477,0.273676583973261,0.10027120812308221,0.07382521170100986,Moisture Surge Overnight Face Mask,True,True,False
P377577,lightMedium,0.7561679736432393,22,0.684779295232147,6,0.48490650455156964,3,0.5673292577266693,4,0.6616720457871755,3,0.6765373709301153,6,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,0.002353089177710266,0.025319548493020982,-0.25413785603207845,-0.13511236527791393,0.0423428630012842,-0.08508240266511335,Moisture Surge Overnight Face Mask,True,True,False
P377577,medium,0.6544773371936048,11,0.48193503978351754,3,0.6601764112710953,3,0.9735978841781616,1,,0,0.9486379772424698,4,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,-0.09933754727192423,-0.17752470695560846,-0.07886794931255281,0.2711562611735784,,0.1870182036472411,Moisture Surge Overnight Face Mask,True,True,True
P377577,mediumTan,0.7964220736674699,7,0.20133640351705254,5,,0,,0,0.1369563192129135,1,0.660138499418584,3,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,0.04260718920194084,-0.4581233432220735,,,-0.4823728635729778,-0.10148127417664465,Moisture Surge Overnight Face Mask,True,True,True
P377577,rich,,0,0.7605544924736023,1,,0,,0,,0,0.11033420264720917,1,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,,0.1010947457344763,,,,-0.6512855709480195,Moisture Surge Overnight Face Mask,True,True,False
P377577,tan,0.7390962940175086,8,0.340834379196167,1,0.9814103841781616,1,,0,0.5088429749011993,2,0.7518806457519531,2,0.753814884465529,0.659459746739126,0.7390443605836481,0.7024416230045832,0.6193291827858913,0.7616197735952287,-0.014718590448020374,-0.318625367542959,0.24236602359451354,,-0.11048620788469199,-0.009739127843275575,Moisture Surge Overnight Face Mask,True,True,True
P377919,fair,0.6153953987522982,4,0.8039505258202553,4,0.9650987088680267,3,,0,0.9945397973060608,1,0.9939993619918823,1,0.6292897225357592,0.7088127848692238,0.7846406329578409,0.9923380017280579,0.9928141236305237,0.9920016229152679,-0.013894323783461004,0.09513774095103145,0.1804580759101858,,0.0017256736755371094,0.00199773907661438,Plantscription Anti-Aging Cleanser,True,True,False
P377919,light,0.5959022822324187,5,0.12673709564842284,2,0.8841199278831482,2,,0,0.991409957408905,1,0.9900038838386536,1,0.6292897225357592,0.7088127848692238,0.7846406329578409,0.9923380017280579,0.9928141236305237,0.9920016229152679,-0.03338744030334051,-0.582075689220801,0.09947929492530727,,-0.0014041662216186523,-0.00199773907661438,Plantscription Anti-Aging Cleanser,True,True,True
P377919,lightMedium,0.6737926218658685,5,0.9700129230817159,3,,0,0.9923380017280579,1,0.9924926161766052,1,,0,0.6292897225357592,0.7088127848692238,0.7846406329578409,0.9923380017280579,0.9928141236305237,0.9920016229152679,0.04450289933010931,0.2612001382124921,,0.0,-0.00032150745391845703,,Plantscription Anti-Aging Cleanser,True,True,True
P377919,mediumTan,,0,,0,0.04430781537666917,1,,0,,0,,0,0.6292897225357592,0.7088127848692238,0.7846406329578409,0.9923380017280579,0.9928141236305237,0.9920016229152679,,,-0.7403328175811718,,,,Plantscription Anti-Aging Cleanser,True,True,False
P378219,deep,,0,,0,,0,,0,0.9924865961074829,1,,0,0.9431284964084625,0.7394937351346016,0.9788464109102885,0.2734871804714203,0.3778333414695226,0.4762525176629424,,,,,0.6146532546379604,,White Lucent Power Brightening Mask,True,True,False
P378219,fair,0.9909234642982483,1,0.9781458377838135,1,0.9860634207725525,1,,0,0.5159274563193321,2,,0,0.9431284964084625,0.7394937351346016,0.9788464109102885,0.2734871804714203,0.3778333414695226,0.4762525176629424,0.04779496788978577,0.23865210264921188,0.007217009862264034,,0.13809411484980955,,White Lucent Power Brightening Mask,True,True,True
